#{"t_start": 1731535540.4736943, "env_id": "None"}
r,l,t
-36.0,37,1.262107
-2038.0,2039,3.103076
-5280.0,5281,7.157277
-212.0,213,7.26192
-906.0,907,8.600043
-3590.0,3591,11.079103
-908.0,909,12.671732
-1458.0,1459,14.108876
-1804.0,1805,14.973182
-1270.0,1271,16.308683
-1076.0,1077,17.559027
-1216.0,1217,18.144118
-1892.0,1893,20.443148
-2628.0,2629,22.609479
-3848.0,3849,26.368828
-3120.0,3121,29.484474
-2566.0,2567,32.45683
-1514.0,1515,33.977402
-70.0,71,34.011764
-492.0,493,34.252283
-542.0,543,34.517908
-354.0,355,34.689972
-366.0,367,35.606132
-1386.0,1387,36.263465
-2168.0,2169,38.173959
-1426.0,1427,39.585886
-1008.0,1009,40.818021
-336.0,337,40.982849
-9828.0,9829,49.467103
-526.0,527,49.73011
-212.0,213,49.834971
-1522.0,1523,51.296012
-2258.0,2259,53.193935
-2840.0,2841,55.405049
-1688.0,1689,57.051908
-2456.0,2457,59.026989
-272.0,273,59.166805
-438.0,439,60.1412
-3616.0,3617,62.640333
-2270.0,2271,64.478073
-1862.0,1863,66.104542
-1022.0,1023,67.335391
-3392.0,3393,69.760994
-5372.0,5373,74.56723
-7614.0,7615,81.297039
-780.0,781,81.676857
-5534.0,5535,86.624086
-680.0,681,86.963328
-7634.0,7635,94.202932
-6336.0,6337,99.667616
-298.0,299,99.812107
-2718.0,2719,102.653058
-730.0,731,103.008733
-182.0,183,103.097176
-186.0,187,103.199907
-2882.0,2883,105.336282
-1634.0,1635,106.940238
-3756.0,3757,110.26439
-3636.0,3637,113.555415
-286.0,287,113.691748
-13540.0,13541,125.475126
-906.0,907,125.906256
-726.0,727,126.257306
-514.0,515,127.260943
-4096.0,4097,130.771654
-368.0,369,130.96088
-2076.0,2077,132.747209
-2060.0,2061,134.49698
-2886.0,2887,136.637021
-218.0,219,136.74146
-1468.0,1469,138.230903
-908.0,909,139.472071
-1238.0,1239,140.066714
-2436.0,2437,141.961029
-156.0,157,142.035321
-3212.0,3213,145.221275
-2378.0,2379,147.106725
-3688.0,3689,150.437008
-6244.0,6245,156.009676
-2862.0,2863,158.189081
-4980.0,4981,162.743855
-82.0,83,162.783341
-44.0,45,162.804623
-3346.0,3347,166.076691
-3182.0,3183,168.49576
-3530.0,3531,171.661525
-202.0,203,171.759643
-3404.0,3405,174.954958
-510.0,511,175.197454
-398.0,399,175.386975
-5474.0,5475,180.303736
-288.0,289,180.445175
-2092.0,2093,182.214013
-3512.0,3513,185.429751
-3520.0,3521,187.904827
-6610.0,6611,194.10334
-5028.0,5029,198.014982
-468.0,469,198.239324
-5896.0,5897,203.343627
-2186.0,2187,205.115507
-6158.0,6159,210.299731
-2600.0,2601,212.288613
-13082.0,13083,223.783218
-1156.0,1157,224.335093
-3874.0,3875,227.688804
-206.0,207,227.790125
-2800.0,2801,230.595626
-3148.0,3149,232.896894
-2298.0,2299,234.755576
-2580.0,2581,237.45578
-44.0,45,237.482166
-4668.0,4669,241.217875
-206.0,207,241.317678
-1600.0,1601,242.813076
-2708.0,2709,244.847318
-858.0,859,246.046945
-424.0,425,246.247041
-1340.0,1341,246.888376
